env_GANTRY_VERSION,env_GITHUB_REPO,env_GIT_REF,env_LEARNING_RATE,env_METHOD,env_MODEL,env_PIP_REQUIREMENTS_FILE,env_PYTHON_VERSION,env_RANK,env_SEED,env_TASK,env_WANDB_MODE,experiment_id,experiment_name,metrics_epoch,metrics_eval_accuracy,metrics_eval_loss,metrics_eval_macro-f1,metrics_eval_micro-f1,metrics_eval_runtime,metrics_eval_samples,metrics_eval_samples_per_second,metrics_eval_steps_per_second,task_canceled,task_id,task_name
0.17.0,jacob-morrison/lora-investigation,2898e79de80f0ebaa2f228398ff49ecaba71de74,5e-5,full_finetuning,google/t5-large-lm-adapt,requirements.txt,3.9,-1,3,hellaswag,,01HB9G5YK65SBBMNEAH2H7QQP0,,3.76,0.8537143995220076,0.7345489263534546,0.8537072570814472,0.8537143995220076,197.4058,10042,50.87,1.591,,01HB9G5YK9MNM9NEZVN6ZMWMEX,hellaswag-google-t5-large-lm-adapt-full_finetuning-lr_5e-5-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1,1,hellaswag,,01HBMHFGY3Q39S1BBW2EP52RQ3,,,,,,,,,,,2023-10-01 03:08:26.317304 +0000 UTC,01HBMHFGY5TG9G2SZ77YYTJQTT,hellaswag-microsoft-deberta-v3-large-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1,1,hellaswag,,01HBMHFGY3Q39S1BBW2EP52RQ3,,3.76,0.25731925911173076,1.3898342847824097,0.10232852843339142,0.25731925911173076,349.4914,10042,28.733,1.797,,01HBMHFGY5TG9G2SZ77YYTJQTT,hellaswag-microsoft-deberta-v3-large-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4,1,hellaswag,,01HBMHFNDVB03Y6HRGJAHFV0AT,,3.76,0.9298944433379804,0.2815661132335663,0.9298859781875886,0.9298944433379804,345.2595,10042,29.085,1.819,,01HBMHFNDY2VR7GWGJE5PJWY43,hellaswag-microsoft-deberta-v3-large-lora_4-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2,1,hellaswag,,01HBMHFQ8QC01NWTMDG7RZ7775,,3.76,0.9250149372634934,0.296690970659256,0.9250062217117676,0.9250149372634934,344.3016,10042,29.166,1.824,,01HBMHFQ8SSS72KC87CQATJCP5,hellaswag-microsoft-deberta-v3-large-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,16,1,hellaswag,,01HBMHFRBMFBZRQEAPRYW1Z65H,,3.76,0.9340768771161123,0.2635055482387543,0.9340476677574581,0.9340768771161123,373.4476,10042,26.89,1.682,,01HBMHFRBQF56XGBV08K9Z5690,hellaswag-microsoft-deberta-v3-large-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,32,1,hellaswag,,01HBMHFV9SESX3EH24G84SB16X,,3.76,0.9331806413065127,0.23315148055553436,0.9331525012440697,0.9331806413065127,369.9336,10042,27.145,1.698,,01HBMHFV9VS60QEGDFPPRJJWS6,hellaswag-microsoft-deberta-v3-large-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,64,1,hellaswag,,01HBMHFY99RYGSGE5QKQWHFYXY,,3.76,0.930691097390958,0.24181035161018372,0.9306700909314742,0.930691097390958,523.9567,10042,19.166,1.199,,01HBMHFY9BYMEF4QBJH2E39W8H,hellaswag-microsoft-deberta-v3-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4426,1,hellaswag,,01HBMHG184PYF9694DE04KDYZN,,,,,,,,,,,2023-10-01 03:08:27.234956 +0000 UTC,01HBMHG18636AVD9APSP67THSB,hellaswag-microsoft-deberta-v3-large-lora_4426-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4426,1,hellaswag,,01HBMHG184PYF9694DE04KDYZN,,,,,,,,,,,2023-10-01 12:45:36.275289 +0000 UTC,01HBMHG18636AVD9APSP67THSB,hellaswag-microsoft-deberta-v3-large-lora_4426-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4426,1,hellaswag,,01HBMHG184PYF9694DE04KDYZN,,3.76,0.9326827325234017,0.23034422099590302,0.9326569346450033,0.9326827325234017,564.0035,10042,17.805,1.113,,01HBMHG18636AVD9APSP67THSB,hellaswag-microsoft-deberta-v3-large-lora_4426-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,886,1,hellaswag,,01HBMHG4AMHCBK20TWKKY52CWF,,3.76,0.9324835690101574,0.21698565781116486,0.9325001327458811,0.9324835690101574,722.7402,10042,13.894,0.869,,01HBMHG4APSNM99M24GSMGWKQM,hellaswag-microsoft-deberta-v3-large-lora_886-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1771,1,hellaswag,,01HBMHG7BV2GXSTVTXE8YQBEGG,,3.76,0.9330810595498905,0.21242748200893402,0.9330914703747641,0.9330810595498905,423.373,10042,23.719,1.483,,01HBMHG7BXW2WWJ62GP8HRGCDH,hellaswag-microsoft-deberta-v3-large-lora_1771-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2656,1,hellaswag,,01HBMHGA4BW2K3NZH1WT13E7GR,,3.76,0.25731925911173076,1.3898942470550537,0.10232852843339142,0.25731925911173076,449.2658,10042,22.352,1.398,,01HBMHGA4D83KSHBXCPWWEXV59,hellaswag-microsoft-deberta-v3-large-lora_2656-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,3541,1,hellaswag,,01HBMHGD8928N78NA8TV9E1X7C,,3.76,0.9313881696873133,0.2179938554763794,0.9313844001213192,0.9313881696873133,480.397,10042,20.904,1.307,,01HBMHGD8BAFKTMZN7WBNXFB4Y,hellaswag-microsoft-deberta-v3-large-lora_3541-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1,2,hellaswag,,01HBMHGG29DAYCRPW4PHMT6HQW,,3.76,0.925413264289982,0.3107970952987671,0.9253834338683716,0.925413264289982,345.3044,10042,29.082,1.819,,01HBMHGG2BHTF3MB7MCP8W5WKA,hellaswag-microsoft-deberta-v3-large-lora_1-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2,2,hellaswag,,01HBMHGK27WRSQHX15YNCRGEF2,,3.76,0.9261103365863373,0.2986888885498047,0.9260947823110633,0.9261103365863373,347.2715,10042,28.917,1.808,,01HBMHGK29SY6XN13VFV3Q312T,hellaswag-microsoft-deberta-v3-large-lora_2-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4,2,hellaswag,,01HBMHGNZSM4CZVYKXYEGV1ZX4,,3.76,0.9283011352320255,0.28525805473327637,0.928265330308969,0.9283011352320255,355.7474,10042,28.228,1.765,,01HBMHGNZV4YGFEVZ7GC2178G0,hellaswag-microsoft-deberta-v3-large-lora_4-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,16,2,hellaswag,,01HBMHGRY424F3S870AKNR3TYB,,3.76,0.9300936068512249,0.2674775719642639,0.9301235864295222,0.9300936068512249,398.9931,10042,25.168,1.574,,01HBMHGRY64J7ZGH4DR6NMVRMW,hellaswag-microsoft-deberta-v3-large-lora_16-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,32,2,hellaswag,,01HBMHGVX78CN99HSF3AMQMFAJ,,3.76,0.9318860784704243,0.24789316952228546,0.9318833292137764,0.9318860784704243,398.9758,10042,25.169,1.574,,01HBMHGVX96M9EG5ZHS0GAS3DV,hellaswag-microsoft-deberta-v3-large-lora_32-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,64,2,hellaswag,,01HBMHGYXHVJJXEG8RSZYFD8PP,,3.76,0.9325831507667796,0.23774755001068115,0.9325989182996995,0.9325831507667796,433.528,10042,23.163,1.449,,01HBMHGYXKATVN191VZDKJBQF4,hellaswag-microsoft-deberta-v3-large-lora_64-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4426,2,hellaswag,,01HBMHH1SV9JE0ER0TNEBGNGYX,,3.76,0.9313881696873133,0.21677269041538239,0.9313676465674391,0.9313881696873133,534.4628,10042,18.789,1.175,,01HBMHH1SXWR49G96EV8FXVD2M,hellaswag-microsoft-deberta-v3-large-lora_4426-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,886,2,hellaswag,,01HBMHH4ZNG2TS554SXJN9TEQW,,3.76,0.933379804819757,0.21550269424915314,0.9333470366476129,0.933379804819757,344.2898,10042,29.167,1.824,,01HBMHH4ZQYE7218KEZ37A2K9P,hellaswag-microsoft-deberta-v3-large-lora_886-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1771,2,hellaswag,,01HBMHH7R7ME8MH2TF6GVJPXCD,,3.76,0.9348735311690898,0.21432089805603027,0.9348751546366466,0.9348735311690898,432.9379,10042,23.195,1.451,,01HBMHH7R9JV1ZR7X51XWE9N4F,hellaswag-microsoft-deberta-v3-large-lora_1771-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2656,2,hellaswag,,01HBMHHASM70J713ZR7J8BCNYP,,3.76,0.9348735311690898,0.21099646389484406,0.9348805228977866,0.9348735311690898,492.2797,10042,20.399,1.276,,01HBMHHASQJW8MHSSKSFD2ADHT,hellaswag-microsoft-deberta-v3-large-lora_2656-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,3541,2,hellaswag,,01HBMHHDN745EJSEK6QRSCXDXY,,,,,,,,,,,2023-10-01 03:15:45.3999 +0000 UTC,01HBMHHDN96Q5DG1KRJSXGNQ0H,hellaswag-microsoft-deberta-v3-large-lora_3541-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,3541,2,hellaswag,,01HBMHHDN745EJSEK6QRSCXDXY,,,,,,,,,,,2023-10-01 13:05:32.152489 +0000 UTC,01HBMHHDN96Q5DG1KRJSXGNQ0H,hellaswag-microsoft-deberta-v3-large-lora_3541-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,3541,2,hellaswag,,01HBMHHDN745EJSEK6QRSCXDXY,,3.76,0.9321848237402908,0.22336365282535553,0.9321726643901161,0.9321848237402908,508.5981,10042,19.744,1.235,,01HBMHHDN96Q5DG1KRJSXGNQ0H,hellaswag-microsoft-deberta-v3-large-lora_3541-lr_1e-4-seed_2
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1,3,hellaswag,,01HBMHHGN0VWQWWJ2B4ZZ2XGT4,,3.76,0.9212308305118502,0.31882375478744507,0.9212202957070353,0.9212308305118503,357.1249,10042,28.119,1.758,,01HBMHHGN2F8WP6S9TKRGM948Q,hellaswag-microsoft-deberta-v3-large-lora_1-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2,3,hellaswag,,01HBMHHKKAETP4W198W673FBBZ,,3.76,0.9277036446922924,0.29385054111480713,0.9276989729789694,0.9277036446922924,361.8341,10042,27.753,1.736,,01HBMHHKKC2KPRNHQN9Q5WXNV3,hellaswag-microsoft-deberta-v3-large-lora_2-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,16,3,hellaswag,,01HBMHHSGRVZ45ZPPPNYJ2VXZY,,3.76,0.9308902609042023,0.2657091021537781,0.930858109378907,0.9308902609042022,376.8991,10042,26.644,1.666,,01HBMHHSGT1JH8SEFSH9WMGV9C,hellaswag-microsoft-deberta-v3-large-lora_16-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4,3,hellaswag,,01HBMHHVED7JNM4TJJ0MTDTBH6,,3.76,0.9294961163114918,0.2650483250617981,0.9294521638058436,0.9294961163114918,357.3134,10042,28.104,1.758,,01HBMHHVEGV2JZF4WWDTYBXBMX,hellaswag-microsoft-deberta-v3-large-lora_4-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,32,3,hellaswag,,01HBMHHWYFP77WQD4PYZJHESRF,,3.76,0.930193188607847,0.262019544839859,0.9301746157936386,0.930193188607847,380.8995,10042,26.364,1.649,,01HBMHHWYH6ZE9F57G0GTWJ9NW,hellaswag-microsoft-deberta-v3-large-lora_32-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,64,3,hellaswag,,01HBMHHZFEX6D3W9TY11BG2NPP,,3.76,0.9331806413065127,0.2353343516588211,0.9331617170222287,0.9331806413065127,379.9914,10042,26.427,1.653,,01HBMHHZFGGRGM84NKNMPCTHXV,hellaswag-microsoft-deberta-v3-large-lora_64-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,4426,3,hellaswag,,01HBMHJ2D0CTS1P2ESPBESM2DD,,3.76,0.9303923521210914,0.2138129025697708,0.9303879215887403,0.9303923521210914,511.0406,10042,19.65,1.229,,01HBMHJ2D2X7SF4RFAHYF3NW0C,hellaswag-microsoft-deberta-v3-large-lora_4426-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,886,3,hellaswag,,01HBMHJ5NNE6E0GT45M6D123ME,,3.76,0.9322844054969129,0.211982861161232,0.9322747058376588,0.9322844054969129,407.9828,10042,24.614,1.539,,01HBMHJ5NR0WQ0MFKQ6K2WNG4W,hellaswag-microsoft-deberta-v3-large-lora_886-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,1771,3,hellaswag,,01HBMHJ8AECTJJK92CEPCP1TDH,,3.76,0.9342760406293567,0.21172073483467102,0.9342758781438117,0.9342760406293567,429.3816,10042,23.387,1.463,,01HBMHJ8AGR72TS0NB2YPV8Q0S,hellaswag-microsoft-deberta-v3-large-lora_1771-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,2656,3,hellaswag,,01HBMHJB8K3R1JS799XMAGYRMW,,3.76,0.928599880501892,0.2173970639705658,0.9285811914758463,0.928599880501892,463.3785,10042,21.671,1.355,,01HBMHJB8NC2WMZ8PWRYHZEM1R,hellaswag-microsoft-deberta-v3-large-lora_2656-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,microsoft/deberta-v3-large,requirements-non-t5.txt,3.9,3541,3,hellaswag,,01HBMHJE95526XTZN8PYTBMW5H,,3.76,0.9330810595498905,0.2147536277770996,0.9330767259668762,0.9330810595498905,512.746,10042,19.585,1.225,,01HBMHJE975NTBA3CJWV99CYZ2,hellaswag-microsoft-deberta-v3-large-lora_3541-lr_1e-4-seed_3
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1,1,hellaswag,,01HBV5EGMHBFW0QZS261BGXE15,,,,,,,,,,,2023-10-04 08:57:02.661185 +0000 UTC,01HBV5EGMJRP62B1BGCDV7KM7R,hellaswag-gpt2-large-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1,1,hellaswag,,01HBV5EGMHBFW0QZS261BGXE15,,,,,,,,,,,2023-10-03 20:21:25.950129 +0000 UTC,01HBV5EGMJRP62B1BGCDV7KM7R,hellaswag-gpt2-large-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,1,1,hellaswag,,01HBV5EGMHBFW0QZS261BGXE15,,3.76,0.5733917546305517,1.0201170444488525,0.5721605370272788,0.5733917546305517,461.9807,10042,21.737,0.68,,01HBV5EGMJRP62B1BGCDV7KM7R,hellaswag-gpt2-large-lora_1-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,2,1,hellaswag,,01HBV5EKFVNVJ08QJG1BXRBKK9,,3.76,0.3628759211312488,1.3205424547195435,0.35255631643916063,0.3628759211312488,453.5003,10042,22.143,0.692,,01HBV5EKFXA3Y7VPKJ2VA7QXNV,hellaswag-gpt2-large-lora_2-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4,1,hellaswag,,01HBV5EP6E7VJ0RQRYFFDE3NBX,,,,,,,,,,,2023-10-03 20:43:51.144538 +0000 UTC,01HBV5EP6GETGYWB2HSAPQK98Z,hellaswag-gpt2-large-lora_4-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4,1,hellaswag,,01HBV5EP6E7VJ0RQRYFFDE3NBX,,3.76,0.6032662816172077,0.9676333069801331,0.6021896370738701,0.6032662816172077,435.2118,10042,23.074,0.721,,01HBV5EP6GETGYWB2HSAPQK98Z,hellaswag-gpt2-large-lora_4-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,16,1,hellaswag,,01HBV5ES5JDVHFV4NS4YW25MWB,,,,,,,,,,,2023-10-03 20:46:41.43085 +0000 UTC,01HBV5ES5MJ3RRRTD8WJ428M2R,hellaswag-gpt2-large-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,16,1,hellaswag,,01HBV5ES5JDVHFV4NS4YW25MWB,,,,,,,,,,,2023-10-04 08:57:03.492635 +0000 UTC,01HBV5ES5MJ3RRRTD8WJ428M2R,hellaswag-gpt2-large-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,16,1,hellaswag,,01HBV5ES5JDVHFV4NS4YW25MWB,,,,,,,,,,,2023-10-04 14:22:41.068904 +0000 UTC,01HBV5ES5MJ3RRRTD8WJ428M2R,hellaswag-gpt2-large-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,16,1,hellaswag,,01HBV5ES5JDVHFV4NS4YW25MWB,,3.76,0.622585142401912,0.9253529906272888,0.6223726788225172,0.622585142401912,457.6187,10042,21.944,0.686,,01HBV5ES5MJ3RRRTD8WJ428M2R,hellaswag-gpt2-large-lora_16-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,32,1,hellaswag,,01HBV5EW5ZJWCCHXSPY50XRG81,,,,,,,,,,,2023-10-03 16:46:38.10889 +0000 UTC,01HBV5EW616EGMM0MGX7TWASSQ,hellaswag-gpt2-large-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,32,1,hellaswag,,01HBV5EW5ZJWCCHXSPY50XRG81,,3.76,0.5135431189006174,1.1195732355117798,0.5134698317992487,0.5135431189006174,458.3995,10042,21.907,0.685,,01HBV5EW616EGMM0MGX7TWASSQ,hellaswag-gpt2-large-lora_32-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,1,hellaswag,,01HBV5EZ4HR73K0JSEKH8VDWR4,,,,,,,,,,,2023-10-03 20:46:42.118924 +0000 UTC,01HBV5EZ4K9G849E1JJ5WKBG96,hellaswag-gpt2-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,1,hellaswag,,01HBV5EZ4HR73K0JSEKH8VDWR4,,,,,,,,,,,2023-10-04 14:26:22.191781 +0000 UTC,01HBV5EZ4K9G849E1JJ5WKBG96,hellaswag-gpt2-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,1,hellaswag,,01HBV5EZ4HR73K0JSEKH8VDWR4,,,,,,,,,,,2023-10-04 09:40:21.46415 +0000 UTC,01HBV5EZ4K9G849E1JJ5WKBG96,hellaswag-gpt2-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,1,hellaswag,,01HBV5EZ4HR73K0JSEKH8VDWR4,,,,,,,,,,,2023-10-04 14:23:09.198549 +0000 UTC,01HBV5EZ4K9G849E1JJ5WKBG96,hellaswag-gpt2-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,1,hellaswag,,01HBV5EZ4HR73K0JSEKH8VDWR4,,,,,,,,,,,2023-10-04 14:33:36.305914 +0000 UTC,01HBV5EZ4K9G849E1JJ5WKBG96,hellaswag-gpt2-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,64,1,hellaswag,,01HBV5EZ4HR73K0JSEKH8VDWR4,,3.76,0.6260705038836885,0.9364370703697205,0.6252572468659301,0.6260705038836885,457.22,10042,21.963,0.687,,01HBV5EZ4K9G849E1JJ5WKBG96,hellaswag-gpt2-large-lora_64-lr_1e-4-seed_1
0.17.0,jacob-morrison/lora-investigation,c81a6c2a408c9d7a61536b295eac51cc8cb7d4da,1e-4,LoRA,gpt2-large,requirements-non-t5.txt,3.9,4200,1,hellaswag,,01HBV5F22BZGPX96S34JF9ZTHS,,,,,,,,,,,2023-10-03 21:05:18.851075 +0000 UTC,01HBV5F22D9DE907Y8Y68CZFQN,hellaswag-gpt2-large-lora_4200-lr_1e-4-seed_1
